,i,project,label
6649,823.0,000,0.0
6650,823.0,000,0.0
6651,823.0,000,0.0
6652,823.0,000,0.0
6653,823.0,000,0.0
6654,823.0,000,0.0
6655,823.0,000,0.0
6656,823.0,000,0.0
6657,823.0,000,0.0
6658,823.0,000,0.0
6659,823.0,000,0.0
6660,823.0,000,0.0
6661,823.0,000,0.0
6662,824.0,000,0.0
6663,825.0,基于生理信号的情绪识别研究一篇论文正在撰写其他,0.0
6664,825.0,基于生理信号的情绪识别研究一篇论文正在撰写其他,0.0
6665,825.0,基于生理信号的情绪识别研究一篇论文正在撰写其他,0.0
6666,825.0,基于生理信号的情绪识别研究一篇论文正在撰写其他,0.0
6667,825.0,基于生理信号的情绪识别研究一篇论文正在撰写其他,0.0
6668,825.0,基于生理信号的情绪识别研究一篇论文正在撰写其他,0.0
6669,825.0,基于生理信号的情绪识别研究一篇论文正在撰写其他,0.0
6670,826.0,000,0.0
6671,826.0,000,0.0
6672,826.0,000,0.0
6673,826.0,000,0.0
6674,827.0,基于改性木质素制备新型纳滤膜的研究目前已实现制备一种性能稳定的新型改性木质素纳滤膜应用于水处理，染料截留率最高可达98%。预计将于明年之前申请专利一项并发表SCI论文一篇。国家级,1.0
6675,827.0,基于ZIF-8的新型复合吸附材料及从水中吸附孔雀石绿的00,1.0
6676,827.0,基于改性木质素制备新型纳滤膜的研究目前已实现制备一种性能稳定的新型改性木质素纳滤膜应用于水处理，染料截留率最高可达98%。预计将于明年之前申请专利一项并发表SCI论文一篇。国家级,1.0
6677,827.0,基于ZIF-8的新型复合吸附材料及从水中吸附孔雀石绿的00,1.0
6678,827.0,基于改性木质素制备新型纳滤膜的研究目前已实现制备一种性能稳定的新型改性木质素纳滤膜应用于水处理，染料截留率最高可达98%。预计将于明年之前申请专利一项并发表SCI论文一篇。国家级,1.0
6679,827.0,基于ZIF-8的新型复合吸附材料及从水中吸附孔雀石绿的00,1.0
6680,827.0,基于改性木质素制备新型纳滤膜的研究目前已实现制备一种性能稳定的新型改性木质素纳滤膜应用于水处理，染料截留率最高可达98%。预计将于明年之前申请专利一项并发表SCI论文一篇。国家级,1.0
6681,827.0,基于ZIF-8的新型复合吸附材料及从水中吸附孔雀石绿的00,1.0
6682,827.0,基于改性木质素制备新型纳滤膜的研究目前已实现制备一种性能稳定的新型改性木质素纳滤膜应用于水处理，染料截留率最高可达98%。预计将于明年之前申请专利一项并发表SCI论文一篇。国家级,1.0
6683,827.0,基于ZIF-8的新型复合吸附材料及从水中吸附孔雀石绿的00,1.0
6684,827.0,基于改性木质素制备新型纳滤膜的研究目前已实现制备一种性能稳定的新型改性木质素纳滤膜应用于水处理，染料截留率最高可达98%。预计将于明年之前申请专利一项并发表SCI论文一篇。国家级,1.0
6685,827.0,基于ZIF-8的新型复合吸附材料及从水中吸附孔雀石绿的00,1.0
6686,827.0,基于改性木质素制备新型纳滤膜的研究目前已实现制备一种性能稳定的新型改性木质素纳滤膜应用于水处理，染料截留率最高可达98%。预计将于明年之前申请专利一项并发表SCI论文一篇。国家级,1.0
6687,827.0,基于ZIF-8的新型复合吸附材料及从水中吸附孔雀石绿的00,1.0
6688,828.0,树木年轮针刺分析仪树木年轮针刺分析仪及其信号处理系统和结题论文一篇省市级,1.0
6689,828.0,树木年轮针刺分析仪树木年轮针刺分析仪及其信号处理系统和结题论文一篇省市级,1.0
6690,828.0,树木年轮针刺分析仪树木年轮针刺分析仪及其信号处理系统和结题论文一篇省市级,1.0
6691,830.0,000,0.0
6692,831.0,000,0.0
6693,832.0,《基于公共环境食物科普动画库的设计与开发》发表论文一篇，完成常见食物科普动画库制作省市级,0.0
6694,832.0,《基于公共环境食物科普动画库的设计与开发》发表论文一篇，完成常见食物科普动画库制作省市级,0.0
6695,832.0,《基于公共环境食物科普动画库的设计与开发》发表论文一篇，完成常见食物科普动画库制作省市级,0.0
6696,832.0,《基于公共环境食物科普动画库的设计与开发》发表论文一篇，完成常见食物科普动画库制作省市级,0.0
6697,832.0,《基于公共环境食物科普动画库的设计与开发》发表论文一篇，完成常见食物科普动画库制作省市级,0.0
6698,832.0,《基于公共环境食物科普动画库的设计与开发》发表论文一篇，完成常见食物科普动画库制作省市级,0.0
6699,833.0,000,0.0
6700,834.0,000,0.0
6701,835.0,000,0.0
6702,835.0,000,0.0
6703,835.0,000,0.0
6704,835.0,000,0.0
6705,835.0,000,0.0
6706,835.0,000,0.0
6707,836.0,000,0.0
6708,837.0,000,1.0
6709,838.0,000,1.0
6710,840.0,新媒体时代高校形象建设的问题与对策建议参加“首都师范大学挑战杯”获一等奖其他,0.0
6711,840.0,“寸草春晖”科技助老项目北京市“互联网+创新创业大赛”三等奖省市级,0.0
6712,840.0,新媒体时代高校形象建设的问题与对策建议参加“首都师范大学挑战杯”获一等奖其他,0.0
6713,840.0,“寸草春晖”科技助老项目北京市“互联网+创新创业大赛”三等奖省市级,0.0
6714,840.0,新媒体时代高校形象建设的问题与对策建议参加“首都师范大学挑战杯”获一等奖其他,0.0
6715,840.0,“寸草春晖”科技助老项目北京市“互联网+创新创业大赛”三等奖省市级,0.0
6716,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6717,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6718,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6719,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6720,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6721,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6722,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6723,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6724,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6725,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6726,841.0,谷胱甘肽对缓解镉胁迫下绵毛水苏的缓解效应研究现在研中，于2019.09.23进行结题其他,0.0
6727,842.0,000,0.0
6728,843.0,000,0.0
6729,844.0,000,0.0
6730,844.0,000,0.0
6731,844.0,000,0.0
6732,844.0,000,0.0
6733,844.0,000,0.0
6734,844.0,000,0.0
6735,844.0,000,0.0
6736,844.0,000,0.0
6737,844.0,000,0.0
6738,844.0,000,0.0
6739,845.0,《施肥对土壤甲烷排放的影响：Meta分析》Jingyi Dong0,0.0
6740,846.0,000,0.0
6741,847.0,厨房小家电产品体验性的设计研究获得外观专利证书一项其他,0.0
6742,848.0,000,0.0
6743,849.0,生物炭强化直接种间电子传递的机理研究(1)首次提出从生物炭中分离腐殖酸并将其分别作用于微生物培养体系的方法揭示其强化机理，将生物炭强化直接种间电子传递的能力与其表面的腐殖酸、自身结构性质相联系。(2)深入研究了生物炭强化 DIET 的机理，确定了生物炭中的腐殖酸与生物炭的导电性与其强化作用的联系。其他,1.0
6744,849.0,生物炭强化直接种间电子传递的机理研究(1)首次提出从生物炭中分离腐殖酸并将其分别作用于微生物培养体系的方法揭示其强化机理，将生物炭强化直接种间电子传递的能力与其表面的腐殖酸、自身结构性质相联系。(2)深入研究了生物炭强化 DIET 的机理，确定了生物炭中的腐殖酸与生物炭的导电性与其强化作用的联系。其他,1.0
6745,850.0,竺24h智能商店获得第五届互联网+创新创业大赛省赛铜奖省市级,0.0
6746,850.0,竺24h智能商店获得第五届互联网+创新创业大赛省赛铜奖省市级,0.0
6747,850.0,竺24h智能商店获得第五届互联网+创新创业大赛省赛铜奖省市级,0.0
6748,851.0,000,0.0
6749,852.0,大理市洱海流域可持续发展研究结题报告，论文其他,0.0
6750,852.0,西部之光规划设计竞赛完成作品《城以盛民--基于生态演替理论的南头古城规划设计》其他,0.0
6751,852.0,岭南杯景观设计竞赛完成作品《城市引力--德阳柳梢堰城市公园设计》其他,0.0
6752,852.0,互联网+创新创业比赛项目“知至数字医疗平台”完成项目书其他,0.0
6753,852.0,大理市洱海流域可持续发展研究结题报告，论文其他,0.0
6754,852.0,西部之光规划设计竞赛完成作品《城以盛民--基于生态演替理论的南头古城规划设计》其他,0.0
6755,852.0,岭南杯景观设计竞赛完成作品《城市引力--德阳柳梢堰城市公园设计》其他,0.0
6756,852.0,互联网+创新创业比赛项目“知至数字医疗平台”完成项目书其他,0.0
6757,852.0,大理市洱海流域可持续发展研究结题报告，论文其他,0.0
6758,852.0,西部之光规划设计竞赛完成作品《城以盛民--基于生态演替理论的南头古城规划设计》其他,0.0
6759,852.0,岭南杯景观设计竞赛完成作品《城市引力--德阳柳梢堰城市公园设计》其他,0.0
6760,852.0,互联网+创新创业比赛项目“知至数字医疗平台”完成项目书其他,0.0
6761,852.0,大理市洱海流域可持续发展研究结题报告，论文其他,0.0
6762,852.0,西部之光规划设计竞赛完成作品《城以盛民--基于生态演替理论的南头古城规划设计》其他,0.0
6763,852.0,岭南杯景观设计竞赛完成作品《城市引力--德阳柳梢堰城市公园设计》其他,0.0
6764,852.0,互联网+创新创业比赛项目“知至数字医疗平台”完成项目书其他,0.0
6765,852.0,大理市洱海流域可持续发展研究结题报告，论文其他,0.0
6766,852.0,西部之光规划设计竞赛完成作品《城以盛民--基于生态演替理论的南头古城规划设计》其他,0.0
6767,852.0,岭南杯景观设计竞赛完成作品《城市引力--德阳柳梢堰城市公园设计》其他,0.0
6768,852.0,互联网+创新创业比赛项目“知至数字医疗平台”完成项目书其他,0.0
6769,852.0,大理市洱海流域可持续发展研究结题报告，论文其他,0.0
6770,852.0,西部之光规划设计竞赛完成作品《城以盛民--基于生态演替理论的南头古城规划设计》其他,0.0
6771,852.0,岭南杯景观设计竞赛完成作品《城市引力--德阳柳梢堰城市公园设计》其他,0.0
6772,852.0,互联网+创新创业比赛项目“知至数字医疗平台”完成项目书其他,0.0
6773,852.0,大理市洱海流域可持续发展研究结题报告，论文其他,0.0
6774,852.0,西部之光规划设计竞赛完成作品《城以盛民--基于生态演替理论的南头古城规划设计》其他,0.0
6775,852.0,岭南杯景观设计竞赛完成作品《城市引力--德阳柳梢堰城市公园设计》其他,0.0
6776,852.0,互联网+创新创业比赛项目“知至数字医疗平台”完成项目书其他,0.0
6777,852.0,大理市洱海流域可持续发展研究结题报告，论文其他,0.0
6778,852.0,西部之光规划设计竞赛完成作品《城以盛民--基于生态演替理论的南头古城规划设计》其他,0.0
6779,852.0,岭南杯景观设计竞赛完成作品《城市引力--德阳柳梢堰城市公园设计》其他,0.0
6780,852.0,互联网+创新创业比赛项目“知至数字医疗平台”完成项目书其他,0.0
6781,853.0,樟树CcTPS基因克隆与表达分析无其他,0.0
6782,855.0,杨树内生真菌与腐烂病病程的相关性研究无法从健康杨树或杨树的健康部位分离出杨树溃疡病病原菌，故推断杨树溃疡病病程与腐烂病病程不一致即无明显潜伏特性，接下来将进一步对腐烂病发病过程的病原菌及内生真菌种类进行研究，明确杨树腐烂病的病程其他,1.0
6783,855.0,杨树内生真菌与腐烂病病程的相关性研究无法从健康杨树或杨树的健康部位分离出杨树溃疡病病原菌，故推断杨树溃疡病病程与腐烂病病程不一致即无明显潜伏特性，接下来将进一步对腐烂病发病过程的病原菌及内生真菌种类进行研究，明确杨树腐烂病的病程其他,1.0
6784,856.0,000,0.0
6785,858.0,000,0.0
6786,858.0,000,0.0
6787,858.0,000,0.0
6788,858.0,000,0.0
6789,859.0,检控一体式生物质压缩机此项目报名了“互联网+”大学生创新创业大赛，并在校赛中取得了第七名的优异成绩。其他,0.0
6790,859.0,检控一体式生物质压缩机此项目报名了“互联网+”大学生创新创业大赛，并在校赛中取得了第七名的优异成绩。其他,0.0
6791,859.0,检控一体式生物质压缩机此项目报名了“互联网+”大学生创新创业大赛，并在校赛中取得了第七名的优异成绩。其他,0.0
6792,859.0,检控一体式生物质压缩机此项目报名了“互联网+”大学生创新创业大赛，并在校赛中取得了第七名的优异成绩。其他,0.0
6793,859.0,检控一体式生物质压缩机此项目报名了“互联网+”大学生创新创业大赛，并在校赛中取得了第七名的优异成绩。其他,0.0
6794,859.0,检控一体式生物质压缩机此项目报名了“互联网+”大学生创新创业大赛，并在校赛中取得了第七名的优异成绩。其他,0.0
6795,861.0,《汉口租界区游客游憩行为偏好调查与评价研究》阶段性论文两篇国家级,0.0
6796,861.0,《汉口租界区游客游憩行为偏好调查与评价研究》阶段性论文两篇国家级,0.0
6797,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6798,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6799,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6800,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6801,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6802,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6803,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6804,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6805,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6806,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6807,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6808,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6809,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6810,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6811,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6812,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6813,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6814,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6815,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6816,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6817,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6818,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6819,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6820,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6821,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6822,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6823,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6824,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6825,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6826,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6827,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6828,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6829,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6830,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6831,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6832,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6833,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6834,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6835,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6836,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6837,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6838,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6839,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6840,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6841,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6842,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6843,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6844,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6845,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6846,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6847,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6848,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6849,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6850,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6851,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6852,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6853,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6854,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6855,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6856,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6857,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6858,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6859,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6860,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6861,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6862,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6863,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6864,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6865,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6866,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6867,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6868,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6869,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6870,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6871,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6872,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6873,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6874,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6875,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6876,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6877,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6878,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6879,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6880,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6881,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6882,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6883,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6884,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6885,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6886,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6887,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6888,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6889,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6890,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6891,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6892,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6893,862.0,"""精准扶贫背景下，农村会计发展趋势——以易县为例”1.“国家级”大学生创新创业训练项目“优秀奖”； 2.在《中小企业管理与科技》发表该篇论文； 3.完成两万余字的调研报告；国家级",0.0
6894,862.0,中国“互联网＋”创新创业大赛国赛1.国赛铜奖；省赛金奖国家级,0.0
6895,862.0,河北省“互联网＋”创新创业大赛国赛1.省赛铜奖省市级,0.0
6896,862.0,“改革开放40年，家庭联产承包责任制变迁”优秀调研报告、优秀团队、先进个人其他,0.0
6897,863.0,000,0.0
6898,864.0,基于深度学习的土壤孔隙量化分析系统发明专利1项计算机软件著作权2项算法或软件3项SCI论文1篇省市级,1.0
6899,864.0,基于深度学习的土壤孔隙量化分析系统发明专利1项计算机软件著作权2项算法或软件3项SCI论文1篇省市级,1.0
6900,864.0,基于深度学习的土壤孔隙量化分析系统发明专利1项计算机软件著作权2项算法或软件3项SCI论文1篇省市级,1.0
6901,864.0,基于深度学习的土壤孔隙量化分析系统发明专利1项计算机软件著作权2项算法或软件3项SCI论文1篇省市级,1.0
6902,864.0,基于深度学习的土壤孔隙量化分析系统发明专利1项计算机软件著作权2项算法或软件3项SCI论文1篇省市级,1.0
6903,864.0,基于深度学习的土壤孔隙量化分析系统发明专利1项计算机软件著作权2项算法或软件3项SCI论文1篇省市级,1.0
6904,865.0,000,0.0
6905,866.0,000,0.0
6906,867.0,000,0.0
6907,868.0,000,1.0
6908,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6909,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
6910,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6911,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
6912,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6913,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
6914,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6915,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
6916,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6917,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
6918,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6919,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
6920,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6921,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
6922,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6923,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
6924,869.0,《基于北京市大学生的NEP量表修订及应用研究》结题合格省市级,0.0
6925,869.0,《北京鱼渔乐有限责任公司》结题良好其他,0.0
