honour_id,uid,honour_name,specificdesc,certificate,certificate_level,honour_at,create_at
4798,996,优秀学生三等奖学金,,public/img/stu/996/honour/996_9c02bca6.png,校级,Dec-18,2019/9/24 2:12
4799,904,高校3D云设计大赛,高校3D云设计大赛参赛鼓励奖；,public/img/stu/904/honour/904_aa7bdbc0.png,其他,Jun-19,2019/9/24 2:15
4800,904,教育设计48H晋级赛,北京师范大学“智慧学习·设计教育学术周”之教育设计48H晋级赛最具社会责任优秀奖,public/img/stu/904/honour/904_fcabbf5c.jpeg,省市级,Jan-19,2019/9/24 2:20
4801,230,优秀学生三等奖学金,,public/img/stu/230/honour/230_a435421d.png,校级,Dec-17,2019/9/24 2:36
4802,230,文体奖学金,,public/img/stu/230/honour/230_fceeadef.png,校级,Dec-17,2019/9/24 2:37
4803,230,优秀学生三等奖,,public/img/stu/230/honour/230_beba15fb.png,校级,Dec-18,2019/9/24 2:39
4804,1066,三好学生,,public/img/stu/1066/honour/1066_ebabe6b0.jpeg,校级,May-17,2019/9/24 2:41
4805,1066,优秀共青团干部,,public/img/stu/1066/honour/1066_4ed17b55.jpeg,校级,May-18,2019/9/24 2:42
4806,1043,能源经济学术创意大赛,三等奖,public/img/stu/1043/honour/1043_7650f311.jpeg,省市级,Aug-18,2019/9/24 2:42
4808,1043,大创项目,二等奖,public/img/stu/1043/honour/1043_03f6e1d7.jpeg,校级,May-19,2019/9/24 2:44
4809,1066,三好学生标兵,,public/img/stu/1066/honour/1066_d81db786.jpeg,校级,Jun-18,2019/9/24 2:44
4810,1066,优秀学生干部,,public/img/stu/1066/honour/1066_85f3effe.jpeg,校级,Jun-18,2019/9/24 2:44
4811,1043,计算机应用能力大赛,二等奖,public/img/stu/1043/honour/1043_eba9fdd1.jpeg,校级,May-18,2019/9/24 2:45
4812,1066,国家奖学金,,public/img/stu/1066/honour/1066_d0a3db39.jpeg,国家级,Nov-18,2019/9/24 2:45
4813,1043,英语听力竞赛,三等奖,public/img/stu/1043/honour/1043_2f82f654.jpeg,校级,May-17,2019/9/24 2:46
4814,1043,人力资源模拟运营,一等奖,public/img/stu/1043/honour/1043_76a4823b.jpeg,校级,Apr-19,2019/9/24 2:47
4815,1066,“挑战杯“校赛,“山财挑战杯”大学生课外学术科 技作品竞赛二等奖,public/img/stu/1066/honour/1066_81927dec.jpeg,校级,Dec-18,2019/9/24 2:47
4816,1043,校级三好学生,,public/img/stu/1043/honour/1043_b69d4ac9.jpeg,校级,Dec-17,2019/9/24 2:48
4817,1066,学风建设先进个人,,,校级,Apr-19,2019/9/24 2:48
4818,1043,院级优秀团干部,,public/img/stu/1043/honour/1043_3a48d57d.jpeg,院级,May-18,2019/9/24 2:49
4819,1066,”挑战杯“省赛,山西省第十六届 “兴晋挑战杯”大 学生课外学术科技作品竞赛特等奖,public/img/stu/1066/honour/1066_0e5070c4.jpeg,省市级,Jun-19,2019/9/24 2:50
4821,1072,2017-2018学年国家奖,,public/img/stu/1072/honour/1072_8d4c8236.jpeg,国家级,Nov-18,2019/9/24 2:59
4824,1074,三好学生,,public/img/stu/1074/honour/1074_5d3df20d.jpeg,校级,Mar-18,2019/9/24 3:05
4825,1074,优秀团员,,public/img/stu/1074/honour/1074_88371cf4.jpeg,校级,May-19,2019/9/24 3:06
4826,1060,优秀学生干部,担任设计类161班级团支书,public/img/stu/1060/honour/1060_a0945d5e.png,校级,Sep-17,2019/9/24 3:06
4827,1072,2019金犊奖优秀奖,,public/img/stu/1072/honour/1072_0e1701bd.jpeg,国家级,Jun-19,2019/9/24 3:06
4828,1074,企业模拟经营大赛,,public/img/stu/1074/honour/1074_c6047133.jpeg,院级,May-17,2019/9/24 3:07
4829,1074,初级会计资格证,,public/img/stu/1074/honour/1074_15002b3c.jpeg,其他,May-18,2019/9/24 3:08
4830,1072,2019金犊奖优秀奖2,,public/img/stu/1072/honour/1072_4cb4e940.jpeg,国家级,Jun-19,2019/9/24 3:09
4832,1072,2019金犊奖佳作奖,,public/img/stu/1072/honour/1072_840d0310.jpeg,国家级,Jun-19,2019/9/24 3:10
4833,1074,计算机二级证书,,public/img/stu/1074/honour/1074_74ca022d.jpeg,其他,Sep-17,2019/9/24 3:10
4834,1072,2019金犊奖佳作奖2,,public/img/stu/1072/honour/1072_5a181af4.jpeg,国家级,Jun-19,2019/9/24 3:10
4835,1029,国家励志奖学金,2017-2018学年国家励志奖学金。,public/img/stu/1029/honour/1029_32daaf83.jpeg,国家级,Dec-18,2019/9/24 3:13
4836,1060,三好学生,担任数艺16班长，同时成绩优秀,public/img/stu/1060/honour/1060_8388f511.png,校级,Sep-18,2019/9/24 3:13
4837,1074,志愿者证明,,public/img/stu/1074/honour/1074_b4983280.jpeg,其他,Jul-17,2019/9/24 3:13
4838,1072,中国OOH佳作奖,,public/img/stu/1072/honour/1072_5ff5348b.jpeg,国家级,Nov-18,2019/9/24 3:14
4839,1072,学院奖入围奖,,public/img/stu/1072/honour/1072_01dcb556.jpeg,国家级,Jun-19,2019/9/24 3:16
4840,1060,优秀学生三等奖学金,成绩班级为第6名,public/img/stu/1060/honour/1060_c7e179c1.png,校级,Sep-18,2019/9/24 3:16
4841,1072,学院奖入围奖2,,public/img/stu/1072/honour/1072_3b0acdb3.jpeg,国家级,Jun-19,2019/9/24 3:16
4842,1029,优秀学生乙等奖学金,2017-2018学年优秀学生乙等奖学金,public/img/stu/1029/honour/1029_15d8c54c.jpeg,校级,Dec-18,2019/9/24 3:19
4843,1070,第十届全国大学生广告,国家级优秀奖,public/img/stu/1070/honour/1070_e44dcbe8.jpeg,国家级,Sep-18,2019/9/24 3:20
4844,1070,第十届大广赛,第十届全国大学生广告艺术大赛北京赛区优秀奖,public/img/stu/1070/honour/1070_52e99fdf.jpeg,省市级,Sep-18,2019/9/24 3:21
4845,1070,三笔字”书法作品评选,第三届全国“三笔字”书法作品评选,public/img/stu/1070/honour/1070_1900a11d.jpeg,国家级,Jun-18,2019/9/24 3:22
4846,1072,大广赛全国优秀奖,获奖凭证为截图第二行,public/img/stu/1072/honour/1072_0474f407.png,国家级,Aug-18,2019/9/24 3:22
4847,1029,优秀学生干部,2016-2017学年优秀学生干部,public/img/stu/1029/honour/1029_c825c84c.jpeg,校级,Dec-17,2019/9/24 3:22
4848,1070,硬笔书法网络大赛,第三届全国书法、硬笔书法网络大赛青少组二等奖,public/img/stu/1070/honour/1070_43666715.jpeg,国家级,Nov-18,2019/9/24 3:23
4849,1070,北京大学生书画艺术作,北京大学生书画艺术作品展书法篆刻类纪念奖,public/img/stu/1070/honour/1070_355291a9.jpeg,省市级,Dec-17,2019/9/24 3:24
4850,1072,十一届大广赛十个奖,证书目前为发放，但是有老师签字证明的获奖打印名单，获奖十个,public/img/stu/1072/honour/1072_0835ba28.jpeg,省市级,Aug-19,2019/9/24 3:24
4851,1070,奖学金证书,奖学金证书,public/img/stu/1070/honour/1070_a4a9e697.jpeg,院级,Oct-17,2019/9/24 3:25
4852,1029,优秀共青团员,2017-2018年度优秀共青团员,public/img/stu/1029/honour/1029_e1b9c204.jpeg,其他,May-18,2019/9/24 3:25
4853,1070,优秀团员,校级优秀团员,public/img/stu/1070/honour/1070_9c118345.jpeg,校级,May-18,2019/9/24 3:26
4854,1072,国际微电影一等奖,第六届中国国际微电影展中国青年微电影微视频精英挑战赛一等奖,public/img/stu/1072/honour/1072_7af8d19d.jpeg,国家级,Apr-19,2019/9/24 3:27
4855,1072,希望之星三等奖,2018年第十届“希望之星”英语风采盛典北京地区年度终评三等奖,public/img/stu/1072/honour/1072_bc612375.jpeg,省市级,Jun-18,2019/9/24 3:28
4856,1072,外研社二等奖,2018“外研社杯”全国英语阅读大赛初赛二等奖,public/img/stu/1072/honour/1072_128ee9ae.png,校级,Nov-18,2019/9/24 3:29
4857,1072,创新创业大赛入围,第六届中国创新创业大赛行业总决赛入围,public/img/stu/1072/honour/1072_68e6b836.jpeg,国家级,Jun-17,2019/9/24 3:30
4858,1072,校一等奖,2016-2017学年校一等奖学金,public/img/stu/1072/honour/1072_971c6638.jpeg,校级,Dec-17,2019/9/24 3:32
4859,1072,校一等奖2,2017-2018学年校一等奖学金,public/img/stu/1072/honour/1072_db596d5e.jpeg,校级,Dec-18,2019/9/24 3:33
4860,1072,校三好,2016-2017学年校三好生,public/img/stu/1072/honour/1072_025c84b0.jpeg,校级,Dec-17,2019/9/24 3:34
4861,1072,校优干,2017-2018学年校优干,public/img/stu/1072/honour/1072_d28e313f.jpeg,校级,Dec-18,2019/9/24 3:34
4862,1072,创业之星,2017-2018学年“创业之星”,public/img/stu/1072/honour/1072_62a247f5.jpeg,校级,Mar-19,2019/9/24 3:35
4863,1072,暑期社会实践先进个人,2017-2018学年“暑期社会实践先进个人”,public/img/stu/1072/honour/1072_05f1828a.jpeg,校级,Dec-18,2019/9/24 3:36
4864,1072,先锋杯优秀团干,2017-2018学年先锋杯“优秀团干”,public/img/stu/1072/honour/1072_8f698978.jpeg,校级,May-19,2019/9/24 3:37
4865,1075,校级三好学生,2016年-2017年 校级三好学生 校级优秀干部2017年 艺术与设计学院 大学生职业规划大赛 三等奖2017年-2018年 校级三好学生2018年 艺术与设计学院 “放飞西林梦”摄影大赛 入围奖,public/img/stu/1075/honour/1075_b5a16858.jpeg,校级,Sep-17,2019/9/24 3:43
4866,1076,全国商务英语实践大赛,去往故宫博物院文创部实地调研，为其策划海外市场推广方案。,public/img/stu/1076/honour/1076_3e67e0c8.png,国家级,Nov-18,2019/9/24 3:59
4867,1076,全国商务英语大赛,去往故宫博物院文创部实地调研，为其策划海外市场推广方案。,public/img/stu/1076/honour/1076_d37913b4.png,省市级,Nov-18,2019/9/24 4:00
4868,1051,“优秀学生二等奖学金,,,校级,Jan-17,2019/9/24 4:20
4870,1051,光大环保杯全国一等奖,,,国家级,Jan-18,2019/9/24 4:21
4871,1051,中非合作论坛市级优秀,,,省市级,Sep-18,2019/9/24 4:22
4872,1051,北京林业大学优秀团员,,,校级,May-19,2019/9/24 4:22
4873,1051,赫曼德高校云设计大赛,,,国家级,Jun-19,2019/9/24 4:23
4874,1051,北京林业大学“三好”,,,校级,Sep-17,2019/9/24 4:26
4875,1051,北林优干,,,校级,Aug-18,2019/9/24 4:38
4876,1077,全国大学生数学竞赛,在整个天津赛区排名第132，获得二等奖,public/img/stu/1077/honour/1077_0d72769a.jpeg,国家级,Nov-18,2019/9/24 5:00
4877,1077,全国大学生英语竞赛,全校将近2800人参加，排名第213，获得三等奖,public/img/stu/1077/honour/1077_17aec0e2.jpeg,国家级,May-19,2019/9/24 5:03
4878,1077,全国商业模拟大赛,在整个市场（12支队伍）排名第1，获得三等奖,public/img/stu/1077/honour/1077_8c1d1d5a.jpeg,国家级,Mar-19,2019/9/24 5:04
4882,1061,北京市三好学生,,public/img/stu/1061/honour/1061_a268019c.jpeg,省市级,May-19,2019/9/24 5:24
4883,958,优秀学生干部,,public/img/stu/958/honour/958_e1e748db.jpeg,校级,Dec-17,2019/9/24 5:25
4884,1061,优秀学生三等奖学金,,public/img/stu/1061/honour/1061_7eef4bde.jpeg,校级,Dec-18,2019/9/24 5:25
4886,1061,校级三好学生,,public/img/stu/1061/honour/1061_ec55c30b.jpeg,校级,Dec-17,2019/9/24 5:26
4887,1061,校级优秀学生干部,,public/img/stu/1061/honour/1061_df697b02.jpeg,校级,Dec-18,2019/9/24 5:26
4888,1061,社团活动奖学金,,public/img/stu/1061/honour/1061_c7f889fc.jpeg,校级,Dec-18,2019/9/24 5:27
4890,1061,三等奖学金,优秀学生三等奖学金,public/img/stu/1061/honour/1061_74c97c75.jpeg,校级,Dec-17,2019/9/24 5:31
4891,1061,奖学金,社团活动奖学金,public/img/stu/1061/honour/1061_e2f1fbfc.jpeg,校级,Dec-17,2019/9/24 5:32
4892,845,各项校级奖学金,2016-2017、2017-2018学年度，连续两年获校级三好学生、校级优秀学生干部、校级优秀学生奖学金2016年北京林业大学党委宣传部摄影比赛一等奖2018年“海南橡胶产业调研”校级优秀实践团队,,校级,Sep-16,2019/9/24 5:47
4900,997,优秀学生干部,,public/img/stu/997/honour/997_f8f0210e.jpeg,校级,Dec-18,2019/9/24 7:25
4901,997,北京大学生音乐节金奖,,public/img/stu/997/honour/997_425bb6ff.jpeg,省市级,Jun-18,2019/9/24 7:27
4902,997,全国大学生艺术展演,金奖,,国家级,Apr-18,2019/9/24 7:31
4903,988,梁希二等奖学金,,,校级,Oct-18,2019/9/24 7:39
4904,1083,专业课奖学金,2016-2017学年，专业课成绩排名第一，特发此奖励，以资鼓励。,public/img/stu/1083/honour/1083_f99c8249.png,校级,Sep-17,2019/9/24 7:46
4905,1083,一等奖学金,2017-2018学年，因成绩排名靠前获得校级一等奖学金的奖励。,public/img/stu/1083/honour/1083_f70cc652.png,校级,Sep-18,2019/9/24 7:50
4907,492,国家励志奖学金,,public/img/stu/492/honour/492_845e8520.jpeg,国家级,Oct-18,2019/9/24 7:58
4908,492,优秀学生三等奖,,public/img/stu/492/honour/492_1f99d143.jpeg,校级,Aug-18,2019/9/24 7:59
4909,282,三好学生,,,校级,Nov-17,2019/9/24 8:15
4910,759,北林优秀学生,,public/img/stu/759/honour/759_5ab3e8be.jpeg,校级,Oct-18,2019/9/24 8:15
4911,282,社会工作先进个人,,,校级,Nov-18,2019/9/24 8:15
4912,282,一等奖学金,,,校级,Nov-17,2019/9/24 8:16
4913,971,梁希三等奖学金,2017-2018年度梁希三等奖学金,public/img/stu/971/honour/971_168a07a3.jpeg,校级,Dec-18,2019/9/24 8:17
4914,282,俞新妥奖学金,,,校级,Nov-18,2019/9/24 8:18
4915,1083,院级三好学生,2017-2018学年，因成绩较好，获得学院颁发的三好学生奖状。,public/img/stu/1083/honour/1083_fa25520a.png,院级,Sep-18,2019/9/24 8:18
4916,282,优秀共青团员,,,院级,May-17,2019/9/24 8:19
4917,282,优秀心理委员,,,院级,May-17,2019/9/24 8:19
4918,282,林苑之星,,,院级,May-18,2019/9/24 8:19
4919,282,职业规划大赛二等奖,,,校级,Apr-19,2019/9/24 8:20
4922,876,省先进个人,2018-2019学年获得福建省“2018年暑期社会实践省先进个人”荣誉称号,public/img/stu/876/honour/876_e15f7ec9.png,省市级,Nov-18,2019/9/24 8:33
4923,876,挑战杯省赛二等奖,2018-2019学年获得第十四届“挑战杯”福建省大学生课外学术科技作品竞赛二等奖,public/img/stu/876/honour/876_71177b30.jpeg,省市级,Jun-19,2019/9/24 8:36
4925,876,福建省向上向善奖学金,2018-2019学年荣获2019年福建省“向上向善青马之光”领航工程之“向上向善育人工程基金”项目奖学金,public/img/stu/876/honour/876_8f64c50c.png,省市级,Jun-19,2019/9/24 8:37
4926,876,校三等奖学金,2016-2017学年获得福建师范大学优秀学生三等奖学金,public/img/stu/876/honour/876_53aa2d1e.png,校级,Nov-17,2019/9/24 8:38
4927,1012,校优秀学生,,public/img/stu/1012/honour/1012_68cdaa69.jpeg,校级,Dec-18,2019/9/24 8:38
4928,876,校二等奖学金,2017-2018学年获得福建师范大学优秀学生二等奖学金,public/img/stu/876/honour/876_497cef99.png,校级,Nov-18,2019/9/24 8:38
4929,1012,校二等奖学金,,public/img/stu/1012/honour/1012_50e37f04.jpeg,校级,Dec-18,2019/9/24 8:39
4930,1012,校三等奖学金,,public/img/stu/1012/honour/1012_72024c8a.jpeg,校级,Dec-17,2019/9/24 8:39
4931,876,校优秀学生干部,2017-2018学年获得“福建师范大学优秀学生干部”荣誉称号,public/img/stu/876/honour/876_1ed94e1b.png,校级,Dec-18,2019/9/24 8:40
4932,876,校优秀共青团员,2017-2018学年获得“福建师范大学优秀共青团员”荣誉称号,public/img/stu/876/honour/876_cdee45f2.png,校级,May-18,2019/9/24 8:41
4934,541,国家励志奖金,2016-2017学年度国家励志奖学金,public/img/stu/541/honour/541_d1063c04.jpeg,国家级,Dec-17,2019/9/24 8:44
4937,541,优秀学生三等奖学金,2016-2017学年度优秀学生三等奖学金,public/img/stu/541/honour/541_846974be.jpeg,校级,Dec-17,2019/9/24 8:46
4938,541,国家励志奖学金,2017-2018学年度国家励志奖学金,public/img/stu/541/honour/541_908b8949.jpeg,国家级,Dec-18,2019/9/24 8:47
4939,541,优秀学生干部,2017-2018学年度优秀学生干部,public/img/stu/541/honour/541_8dabc9d2.jpeg,校级,Dec-18,2019/9/24 8:49
4940,804,国家励志奖学金,,public/img/stu/804/honour/804_750a60de.jpeg,国家级,Dec-17,2019/9/24 8:51
4941,804,优秀学生干部,,public/img/stu/804/honour/804_c45efd9a.jpeg,校级,Dec-17,2019/9/24 8:55
4942,1065,模拟求职大赛一等奖,决赛的时候，有三分钟的自我介绍，那自然需要极大的展示自己的特长，我在之前的英语学习中有一定的基础，所以用英文做自我概述，在后续的临场发挥和表演的过程，也用到了之前在话剧社练到的表演，所以能够在最后面的比赛中胜出拿到一等奖。,public/img/stu/1065/honour/1065_44ad787b.jpeg,院级,Nov-18,2019/9/24 8:57
4943,804,优秀三等奖学金,,public/img/stu/804/honour/804_44ad787b.jpeg,校级,Dec-17,2019/9/24 8:57
4944,989,三好学生,三好学生,public/img/stu/989/honour/989_7814b60b.jpeg,校级,Dec-18,2019/9/24 9:07
4946,1065,英文演讲比赛第三名,我们俱乐部工有5人参赛，要在这5人中选择2人去参加小区比赛，我们举办了俱乐部选拔英文演讲比赛，我作为第二名继续参加小区比赛，很开心能够在化工大学进行小区比赛，也是成功拿到了第三名的成绩，对于我的演讲能力也是比较大的提升！对于英文写作和演讲能力也是锻炼很大！,public/img/stu/1065/honour/1065_37e76643.jpeg,其他,Mar-19,2019/9/24 9:08
4947,282,先进个人,,,院级,Oct-18,2019/9/24 9:08
4948,989,优秀学生干部,,public/img/stu/989/honour/989_3e6c75b4.jpeg,校级,Dec-17,2019/9/24 9:09
4949,254,暑期研讨会优秀学员,,public/img/stu/254/honour/254_ae048a2b.jpeg,其他,Jul-19,2019/9/24 9:10
4950,254,校级二等奖学金,,public/img/stu/254/honour/254_30ccf776.jpeg,校级,Jun-18,2019/9/24 9:11
4951,254,学习奋进奖学金,,public/img/stu/254/honour/254_29079553.jpeg,校级,Jun-18,2019/9/24 9:11
4952,254,心理剧大赛一等奖,,public/img/stu/254/honour/254_4846e035.jpeg,校级,May-18,2019/9/24 9:12
4953,1091,第四届花园杯二等奖,,public/img/stu/1091/honour/1091_423e9773.jpeg,国家级,Sep-19,2019/9/24 9:12
4954,1065,鸟巢电音节随行翻译,2018年中秋节之际，我参加了锐舞鸟巢国际电音节的DJ艺人随行翻译一职。在三天四夜的工作中，我不禁要负责沟通他们在衣食住行方面的文化差异，也要负责他们能够准点赶到通告，工作过程中我收获到的不仅仅是英语业务能力的快速提升，更在随机应变突发事务的能力有了很大的提升,,其他,Sep-18,2019/9/24 9:13
4955,1065,南非大使馆志愿者,南非大使馆开放日活动，会邀请很多红酒参展商和很多外国友人前来参加活动，所以我们作为志愿者，需要协调他们能够正常进行活动。我主要作为随行翻译，帮助使馆人员与活动人员进行沟通，以达到活动的成功举办！,public/img/stu/1065/honour/1065_b47497bd.jpeg,其他,Sep-19,2019/9/24 9:15
4957,1065,世园会校级优秀志愿者,我作为世园会欢迎仪式的志愿者，在世园会开幕之际在中国馆欢迎各位国家领导人的到来。并在之后的世园会正常运营阶段，充当好自己的螺丝钉角色，兢兢业业的在自己的岗位上勤恳工作。同时也在身体力行之余，积极帮助外国友人进行游览和解说。奉献自己~,public/img/stu/1065/honour/1065_70206215.jpeg,校级,May-19,2019/9/24 9:22
4958,1086,创青春辽宁省二等奖,,public/img/stu/1086/honour/1086_5b9c96aa.jpeg,省市级,Jun-18,2019/9/24 9:25
4959,1086,千优百佳优秀团员,,public/img/stu/1086/honour/1086_0991dbb1.jpeg,校级,May-19,2019/9/24 9:28
4960,1065,计算机辅助技术项目,通过了全国计算机辅助技术项目的培训，学习了三维CAD相关专业知识，内容包括SolidEdge工具包、识图能力、装配体、爆炸图、工程图标准。综合成绩为96分（满分100分）,public/img/stu/1065/honour/1065_8c8435c8.jpeg,其他,Jul-17,2019/9/24 9:30
4961,1086,社会实践报告二等奖,,public/img/stu/1086/honour/1086_ef2dad89.jpeg,校级,Jun-19,2019/9/24 9:31
4962,1086,二等奖学金，优秀学生,,public/img/stu/1086/honour/1086_96356977.jpeg,院级,Oct-18,2019/9/24 9:33
4965,751,调研河北省级特等奖,《河北省县域特色农业产业扶贫模式研究》,public/img/stu/751/honour/751_20a28705.jpeg,省市级,Aug-19,2019/9/24 9:36
4966,1091,第八届艾景奖入围,获奖结果未出，已入围,public/img/stu/1091/honour/1091_eafbbbdb.jpeg,国家级,Sep-19,2019/9/24 9:36
4967,1065,“棋星杯”优秀志愿者,2019.7月，在北京市少年宫，会进行相关的北京市青少年围棋象棋大赛，我作为志愿者负责引导和管理保持大赛的正常进行。确保所有的流程都按照规则一一进行，对于出现的突发性问题也会进行自己的紧急处理。,public/img/stu/1065/honour/1065_66aa09aa.jpeg,其他,Jul-19,2019/9/24 9:36
4968,1086,优秀营员,辽宁省英语协会口语集训营优秀营员,public/img/stu/1086/honour/1086_4e84c346.jpeg,其他,Aug-17,2019/9/24 9:37
4969,1091,乡村规划设计大赛,乡村规划设计竞赛优秀奖,public/img/stu/1091/honour/1091_6b45611e.jpeg,国家级,Dec-18,2019/9/24 9:37
4970,751,互联网+创新创业大赛,省级铜奖,public/img/stu/751/honour/751_81e94050.jpeg,省市级,Aug-18,2019/9/24 9:39
4972,254,优秀志愿者,中国社会心理大会2019学术年会优秀志愿者,public/img/stu/254/honour/254_5f89e04a.jpeg,其他,Jul-19,2019/9/24 9:40
4974,1091,旭东园林杯三等奖,,public/img/stu/1091/honour/1091_206175d1.jpeg,省市级,Aug-19,2019/9/24 9:41
4975,1086,优秀学生,经过学校选拔作为CFCC创新创业中心成员附哈佛大学短期游学，参加哈佛中国论坛，并获得优秀学生称号,public/img/stu/1086/honour/1086_2181ff17.jpeg,校级,Apr-17,2019/9/24 9:42
4976,751,全国市场调查分析大赛,省级三等奖《正大品牌生鲜鸡蛋市场分析调研报告》,public/img/stu/751/honour/751_e96b5a6c.jpeg,省市级,Jun-19,2019/9/24 9:43
4977,1091,优秀学生一等奖学金,,public/img/stu/1091/honour/1091_943bde35.jpeg,校级,Oct-17,2019/9/24 9:44
4979,1064,全国大学生艺术展演,,public/img/stu/1064/honour/1064_f5e39cec.jpeg,国家级,Apr-18,2019/9/24 9:44
4980,1091,梁玉堂奖学金,,public/img/stu/1091/honour/1091_58c3c532.jpeg,院级,Oct-18,2019/9/24 9:45
4982,751,河北金融知识技能大赛,优秀奖,public/img/stu/751/honour/751_d36ee2b1.jpeg,省市级,Dec-17,2019/9/24 9:46
4983,1091,“互联网+”大赛 一等,,public/img/stu/1091/honour/1091_e299176d.jpeg,院级,May-18,2019/9/24 9:46
4984,1091,“公寓的故事”三等奖,绘画类比赛,public/img/stu/1091/honour/1091_e26b0180.jpeg,校级,Dec-17,2019/9/24 9:48
4985,926,全国大学生艺术展演,全国第五届大学生艺术展演一等奖,public/img/stu/926/honour/926_54a5b404.jpeg,国家级,Apr-18,2019/9/24 9:48
4986,918,北林夏令营结业证书,参加北京林业大学水土保持学院夏令营并顺利结业。,public/img/stu/918/honour/918_3a01cd06.png,校级,Jul-19,2019/9/24 9:49
4987,918,自治区三好学生,被评为自治区高校三好学生。,public/img/stu/918/honour/918_f1ddb3e5.png,省市级,Jul-19,2019/9/24 9:51
4988,902,国家留学基金委资助,国家留学基金资助出国留学资格，由国家公派出国，前往芬兰的赫尔辛基大学交流学习，时长为一学期,public/img/stu/902/honour/902_432a3f46.jpeg,国家级,Jun-19,2019/9/24 9:52
4989,918,校级三好学生,被评为内蒙古农业大学三好学生。,public/img/stu/918/honour/918_b2e8763d.png,校级,Mar-18,2019/9/24 9:53
4990,751,调研河北,二等奖，互联网背景下河北省特色小吃产业发展研究,public/img/stu/751/honour/751_9c2e9a09.jpeg,省市级,Aug-19,2019/9/24 9:53
4991,1094,美国大学生数学建模,s奖,public/img/stu/1094/honour/1094_0cea1093.png,国家级,Apr-19,2019/9/24 10:08
4993,978,优秀学生二等奖学金,北京林业大学优秀学生二等奖学金,public/img/stu/978/honour/978_e4d99b70.jpeg,校级,Dec-18,2019/9/24 10:11
4996,877,大学生数学建模竞赛,全国大学生数学建模竞赛北京赛区甲组二等奖,public/img/stu/877/honour/877_b8c43842.jpeg,省市级,Sep-18,2019/9/24 10:14
4998,877,大学生创业大赛,“创青春”首都大学生创业大赛铜奖,public/img/stu/877/honour/877_e0de1b9b.jpeg,省市级,Jun-18,2019/9/24 10:15
5001,1094,优秀学生二等奖学金,,public/img/stu/1094/honour/1094_b0314998.png,校级,Dec-18,2019/9/24 10:20
5002,1094,学术优秀奖学金,,public/img/stu/1094/honour/1094_d4a29ac0.png,校级,Dec-18,2019/9/24 10:21
5003,1094,优秀学生干部（团委）,,public/img/stu/1094/honour/1094_5aba9f5a.png,其他,Dec-17,2019/9/24 10:21
5004,1094,优秀学生干部,,public/img/stu/1094/honour/1094_7011cad9.png,校级,Dec-17,2019/9/24 10:22
5005,847,二等奖学金,学习成绩,public/img/stu/847/honour/847_ae082eaa.jpeg,校级,Dec-17,2019/9/24 10:23
5006,1094,大学生工程设计表达,个人一等奖,public/img/stu/1094/honour/1094_cd3d67b7.png,省市级,Dec-17,2019/9/24 10:24
5007,947,法制动漫三等奖,代表北京林业大学参与“第六届北京高校法制动漫微电影展映活动”，参演作品《求职陷阱，请绕行》获三等奖,public/img/stu/947/honour/947_525350c6.jpeg,省市级,Dec-18,2019/9/24 10:25
5008,1094,三好学生,,public/img/stu/1094/honour/1094_12471cc6.png,校级,Dec-18,2019/9/24 10:25
5009,978,校优秀学生二等奖学金,北京林业大学优秀学生二等奖学金,public/img/stu/978/honour/978_b6209d23.png,校级,Dec-17,2019/9/24 10:26
5011,877,梁希杯创业大赛,北京林业大学第十届梁希杯大学生创业大赛二等奖,public/img/stu/877/honour/877_5ca16a93.png,校级,May-18,2019/9/24 10:28
5013,174,服创大赛国家二等奖,中国大学生第九届服务外包创新创业大赛国家级二等奖,public/img/stu/174/honour/174_b3a57149.jpeg,国家级,Jun-18,2019/9/24 10:31
5015,877,学术论文大赛,北京林业大学经济管理学院第十届大学生学术论文大赛三等奖,public/img/stu/877/honour/877_0fceaa28.jpeg,院级,May-19,2019/9/24 10:33
5016,174,长沙市创新创业一等奖,长沙市大学生创新创业大赛一等奖,public/img/stu/174/honour/174_a30b4244.jpeg,省市级,May-19,2019/9/24 10:36
5017,947,优秀学生三等奖学金,2017-2018优秀学生三等奖学金,,校级,Nov-18,2019/9/24 10:37
5018,174,计算机设计大赛二等奖,中国大学生第十二届计算机设计大赛国家级二等奖,public/img/stu/174/honour/174_a76daa6f.jpeg,国家级,Aug-19,2019/9/24 10:38
5019,1078,北京市j结构设计大赛,二等奖,public/img/stu/1078/honour/1078_46849bca.jpeg,省市级,Jun-18,2019/9/24 10:40
5022,1078,先锋杯优秀团员,,public/img/stu/1078/honour/1078_99eaa4d9.jpeg,校级,May-19,2019/9/24 10:44
5023,1078,先锋杯优秀团干部,,public/img/stu/1078/honour/1078_bdaee718.jpeg,校级,May-19,2019/9/24 10:45
5024,947,宪法竞赛最佳答辩手,宪法知识竞赛最佳答辩手,public/img/stu/947/honour/947_a3c93952.jpeg,校级,Dec-18,2019/9/24 10:46
5025,1078,结构设计大赛一等jian,,public/img/stu/1078/honour/1078_00bf75f8.jpeg,校级,Apr-18,2019/9/24 10:48
5026,1078,教师资格合格证书,,public/img/stu/1078/honour/1078_5cd46b0d.jpeg,国家级,Apr-19,2019/9/24 10:48
5029,1097,二等优秀学生奖学金,,public/img/stu/1097/honour/1097_030bd71c.jpeg,院级,Oct-17,2019/9/24 11:23
